,state,avg_temp,anomaly,year,code
657,Colorado,44.2,-0.4,1952,CO
658,Colorado,45.6,1.0,1953,CO
659,Colorado,47.4,2.8,1954,CO
660,Colorado,44.2,-0.4,1955,CO
661,Colorado,45.1,0.5,1956,CO
662,Colorado,44.1,-0.5,1957,CO
663,Colorado,45.5,0.9,1958,CO
664,Colorado,44.8,0.2,1959,CO
665,Colorado,44.2,-0.4,1960,CO
666,Colorado,43.9,-0.7,1961,CO
667,Colorado,45.0,0.4,1962,CO
668,Colorado,46.2,1.6,1963,CO
669,Colorado,43.6,-1.0,1964,CO
670,Colorado,44.2,-0.4,1965,CO
671,Colorado,44.6,0.0,1966,CO
672,Colorado,44.8,0.2,1967,CO
673,Colorado,43.6,-1.0,1968,CO
674,Colorado,44.7,0.1,1969,CO
675,Colorado,44.3,-0.3,1970,CO
676,Colorado,44.1,-0.5,1971,CO
677,Colorado,44.6,0.0,1972,CO
678,Colorado,43.4,-1.2,1973,CO
679,Colorado,44.4,-0.2,1974,CO
680,Colorado,43.5,-1.1,1975,CO
681,Colorado,44.7,0.1,1976,CO
682,Colorado,46.3,1.7,1977,CO
683,Colorado,44.5,-0.1,1978,CO
684,Colorado,43.5,-1.1,1979,CO
685,Colorado,45.6,1.0,1980,CO
686,Colorado,47.1,2.5,1981,CO
687,Colorado,44.1,-0.5,1982,CO
688,Colorado,44.4,-0.2,1983,CO
689,Colorado,43.7,-0.9,1984,CO
690,Colorado,44.1,-0.5,1985,CO
691,Colorado,46.3,1.7,1986,CO
692,Colorado,45.2,0.6,1987,CO
693,Colorado,45.1,0.5,1988,CO
694,Colorado,45.4,0.8,1989,CO
695,Colorado,45.6,1.0,1990,CO
696,Colorado,45.0,0.4,1991,CO
697,Colorado,45.3,0.7,1992,CO
698,Colorado,43.8,-0.8,1993,CO
699,Colorado,46.5,1.9,1994,CO
700,Colorado,45.7,1.1,1995,CO
701,Colorado,45.8,1.2,1996,CO
702,Colorado,44.8,0.2,1997,CO
703,Colorado,46.2,1.6,1998,CO
704,Colorado,46.6,2.0,1999,CO
705,Colorado,47.0,2.4,2000,CO
706,Colorado,46.8,2.2,2001,CO
707,Colorado,46.1,1.5,2002,CO
708,Colorado,47.0,2.4,2003,CO
709,Colorado,45.8,1.2,2004,CO
710,Colorado,46.8,2.2,2005,CO
711,Colorado,46.5,1.9,2006,CO
712,Colorado,46.2,1.6,2007,CO
713,Colorado,44.9,0.3,2008,CO
714,Colorado,45.2,0.6,2009,CO
715,Colorado,46.2,1.6,2010,CO
716,Colorado,45.4,0.8,2011,CO
717,Colorado,48.3,3.7,2012,CO
718,Colorado,45.1,0.5,2013,CO
719,Colorado,46.1,1.5,2014,CO
720,Colorado,47.4,2.8,2015,CO
721,Colorado,47.3,2.7,2016,CO
722,Colorado,47.9,3.3,2017,CO
723,Colorado,47.2,2.6,2018,CO
724,Colorado,45.3,0.7,2019,CO
725,Colorado,47.3,2.7,2020,CO
726,Colorado,47.5,2.9,2021,CO
727,Connecticut,46.8,-1.2,1896,CT
728,Connecticut,47.3,-0.7,1897,CT
729,Connecticut,48.2,0.2,1898,CT
730,Connecticut,47.0,-1.0,1899,CT
731,Connecticut,48.4,0.4,1900,CT
732,Connecticut,46.6,-1.4,1901,CT
733,Connecticut,47.2,-0.8,1902,CT
734,Connecticut,46.9,-1.1,1903,CT
735,Connecticut,44.3,-3.7,1904,CT
736,Connecticut,46.3,-1.7,1905,CT
737,Connecticut,47.7,-0.3,1906,CT
738,Connecticut,45.6,-2.4,1907,CT
739,Connecticut,48.2,0.2,1908,CT
740,Connecticut,47.4,-0.6,1909,CT
741,Connecticut,47.6,-0.4,1910,CT
742,Connecticut,47.7,-0.3,1911,CT
743,Connecticut,46.6,-1.4,1912,CT
744,Connecticut,49.2,1.2,1913,CT
745,Connecticut,46.4,-1.6,1914,CT
746,Connecticut,47.9,-0.1,1915,CT
747,Connecticut,46.4,-1.6,1916,CT
748,Connecticut,44.8,-3.2,1917,CT
749,Connecticut,46.9,-1.1,1918,CT
750,Connecticut,48.0,0.0,1919,CT
751,Connecticut,46.4,-1.6,1920,CT
752,Connecticut,49.3,1.3,1921,CT
753,Connecticut,47.9,-0.1,1922,CT
754,Connecticut,46.8,-1.2,1923,CT
755,Connecticut,46.4,-1.6,1924,CT
756,Connecticut,47.9,-0.1,1925,CT
757,Connecticut,45.6,-2.4,1926,CT
758,Connecticut,47.9,-0.1,1927,CT
759,Connecticut,47.8,-0.2,1928,CT
760,Connecticut,47.7,-0.3,1929,CT
761,Connecticut,48.6,0.6,1930,CT
762,Connecticut,49.6,1.6,1931,CT
763,Connecticut,48.8,0.8,1932,CT
764,Connecticut,48.4,0.4,1933,CT
765,Connecticut,47.2,-0.8,1934,CT
766,Connecticut,47.3,-0.7,1935,CT
767,Connecticut,47.7,-0.3,1936,CT
768,Connecticut,48.7,0.7,1937,CT
769,Connecticut,48.9,0.9,1938,CT
770,Connecticut,47.8,-0.2,1939,CT
771,Connecticut,45.8,-2.2,1940,CT
772,Connecticut,48.5,0.5,1941,CT
773,Connecticut,48.3,0.3,1942,CT
774,Connecticut,47.3,-0.7,1943,CT
775,Connecticut,48.2,0.2,1944,CT
776,Connecticut,48.3,0.3,1945,CT
777,Connecticut,48.9,0.9,1946,CT
778,Connecticut,47.9,-0.1,1947,CT
779,Connecticut,47.8,-0.2,1948,CT
780,Connecticut,50.5,2.5,1949,CT
781,Connecticut,47.8,-0.2,1950,CT
782,Connecticut,49.0,1.0,1951,CT
783,Connecticut,49.4,1.4,1952,CT
784,Connecticut,50.5,2.5,1953,CT
785,Connecticut,48.7,0.7,1954,CT
786,Connecticut,48.7,0.7,1955,CT
787,Connecticut,47.6,-0.4,1956,CT
788,Connecticut,49.2,1.2,1957,CT
789,Connecticut,46.6,-1.4,1958,CT
790,Connecticut,49.2,1.2,1959,CT
791,Connecticut,48.0,0.0,1960,CT
792,Connecticut,48.3,0.3,1961,CT
793,Connecticut,46.8,-1.2,1962,CT
794,Connecticut,47.2,-0.8,1963,CT
795,Connecticut,48.0,0.0,1964,CT
796,Connecticut,47.5,-0.5,1965,CT
797,Connecticut,48.0,0.0,1966,CT
798,Connecticut,47.1,-0.9,1967,CT
799,Connecticut,47.7,-0.3,1968,CT
800,Connecticut,48.0,0.0,1969,CT
801,Connecticut,47.8,-0.2,1970,CT
802,Connecticut,48.3,0.3,1971,CT
803,Connecticut,47.3,-0.7,1972,CT
804,Connecticut,50.0,2.0,1973,CT
805,Connecticut,48.2,0.2,1974,CT
806,Connecticut,49.1,1.1,1975,CT
807,Connecticut,47.6,-0.4,1976,CT
808,Connecticut,48.2,0.2,1977,CT
809,Connecticut,46.7,-1.3,1978,CT
810,Connecticut,48.8,0.8,1979,CT
811,Connecticut,47.9,-0.1,1980,CT
812,Connecticut,48.4,0.4,1981,CT
813,Connecticut,47.9,-0.1,1982,CT
814,Connecticut,49.4,1.4,1983,CT
815,Connecticut,49.0,1.0,1984,CT
816,Connecticut,48.7,0.7,1985,CT
817,Connecticut,48.5,0.5,1986,CT
818,Connecticut,48.8,0.8,1987,CT
819,Connecticut,48.3,0.3,1988,CT
820,Connecticut,47.9,-0.1,1989,CT
821,Connecticut,51.1,3.1,1990,CT
822,Connecticut,51.0,3.0,1991,CT
823,Connecticut,47.7,-0.3,1992,CT
824,Connecticut,48.6,0.6,1993,CT
825,Connecticut,48.9,0.9,1994,CT
826,Connecticut,49.0,1.0,1995,CT
827,Connecticut,48.4,0.4,1996,CT
828,Connecticut,48.6,0.6,1997,CT
829,Connecticut,51.6,3.6,1998,CT
830,Connecticut,50.8,2.8,1999,CT
831,Connecticut,48.5,0.5,2000,CT
832,Connecticut,50.2,2.2,2001,CT
833,Connecticut,50.5,2.5,2002,CT
834,Connecticut,48.2,0.2,2003,CT
835,Connecticut,48.8,0.8,2004,CT
836,Connecticut,49.5,1.5,2005,CT
837,Connecticut,51.1,3.1,2006,CT
838,Connecticut,49.5,1.5,2007,CT
839,Connecticut,49.7,1.7,2008,CT
840,Connecticut,48.8,0.8,2009,CT
841,Connecticut,51.4,3.4,2010,CT
842,Connecticut,50.9,2.9,2011,CT
843,Connecticut,52.5,4.5,2012,CT
844,Connecticut,49.8,1.8,2013,CT
845,Connecticut,48.7,0.7,2014,CT
846,Connecticut,49.8,1.8,2015,CT
847,Connecticut,51.8,3.8,2016,CT
848,Connecticut,50.9,2.9,2017,CT
849,Connecticut,50.8,2.8,2018,CT
850,Connecticut,49.8,1.8,2019,CT
851,Connecticut,51.8,3.8,2020,CT
852,Connecticut,51.4,3.4,2021,CT
853,Delaware,53.9,-0.3,1896,DE
854,Delaware,53.6,-0.6,1897,DE
855,Delaware,54.8,0.6,1898,DE
856,Delaware,53.3,-0.9,1899,DE
857,Delaware,55.2,1.0,1900,DE
858,Delaware,52.8,-1.4,1901,DE
859,Delaware,53.5,-0.7,1902,DE
860,Delaware,53.2,-1.0,1903,DE
861,Delaware,50.9,-3.3,1904,DE
862,Delaware,52.8,-1.4,1905,DE
863,Delaware,54.5,0.3,1906,DE
864,Delaware,52.0,-2.2,1907,DE
865,Delaware,54.0,-0.2,1908,DE
866,Delaware,53.4,-0.8,1909,DE
867,Delaware,53.3,-0.9,1910,DE
868,Delaware,54.5,0.3,1911,DE
869,Delaware,53.0,-1.2,1912,DE
870,Delaware,55.6,1.4,1913,DE
871,Delaware,53.1,-1.1,1914,DE
872,Delaware,53.7,-0.5,1915,DE
873,Delaware,53.0,-1.2,1916,DE
874,Delaware,51.4,-2.8,1917,DE
875,Delaware,53.4,-0.8,1918,DE
876,Delaware,54.4,0.2,1919,DE
877,Delaware,52.9,-1.3,1920,DE
878,Delaware,56.2,2.0,1921,DE
879,Delaware,54.3,0.1,1922,DE
880,Delaware,53.9,-0.3,1923,DE
881,Delaware,52.3,-1.9,1924,DE
882,Delaware,54.5,0.3,1925,DE
883,Delaware,52.4,-1.8,1926,DE
884,Delaware,53.9,-0.3,1927,DE
885,Delaware,53.6,-0.6,1928,DE
886,Delaware,54.3,0.1,1929,DE
887,Delaware,54.7,0.5,1930,DE
888,Delaware,55.7,1.5,1931,DE
889,Delaware,55.0,0.8,1932,DE
890,Delaware,54.9,0.7,1933,DE
891,Delaware,53.3,-0.9,1934,DE
892,Delaware,53.1,-1.1,1935,DE
893,Delaware,53.7,-0.5,1936,DE
894,Delaware,54.1,-0.1,1937,DE
895,Delaware,55.1,0.9,1938,DE
896,Delaware,54.9,0.7,1939,DE
897,Delaware,51.7,-2.5,1940,DE
898,Delaware,54.6,0.4,1941,DE
899,Delaware,54.5,0.3,1942,DE
900,Delaware,54.2,0.0,1943,DE
901,Delaware,54.2,0.0,1944,DE
902,Delaware,54.5,0.3,1945,DE
903,Delaware,55.2,1.0,1946,DE
904,Delaware,53.9,-0.3,1947,DE
905,Delaware,54.0,-0.2,1948,DE
906,Delaware,56.4,2.2,1949,DE
907,Delaware,54.0,-0.2,1950,DE
908,Delaware,54.7,0.5,1951,DE
909,Delaware,55.0,0.8,1952,DE
910,Delaware,56.0,1.8,1953,DE
911,Delaware,55.1,0.9,1954,DE
912,Delaware,54.6,0.4,1955,DE
913,Delaware,54.3,0.1,1956,DE
914,Delaware,55.1,0.9,1957,DE
915,Delaware,52.4,-1.8,1958,DE
916,Delaware,55.7,1.5,1959,DE
917,Delaware,53.4,-0.8,1960,DE
918,Delaware,54.0,-0.2,1961,DE
919,Delaware,52.9,-1.3,1962,DE
920,Delaware,53.0,-1.2,1963,DE
921,Delaware,54.2,0.0,1964,DE
922,Delaware,53.6,-0.6,1965,DE
923,Delaware,53.3,-0.9,1966,DE
924,Delaware,52.6,-1.6,1967,DE
925,Delaware,53.9,-0.3,1968,DE
926,Delaware,53.4,-0.8,1969,DE
927,Delaware,54.0,-0.2,1970,DE
928,Delaware,54.6,0.4,1971,DE
929,Delaware,53.6,-0.6,1972,DE
930,Delaware,55.6,1.4,1973,DE
931,Delaware,54.6,0.4,1974,DE
932,Delaware,55.2,1.0,1975,DE
933,Delaware,53.8,-0.4,1976,DE
934,Delaware,54.6,0.4,1977,DE
935,Delaware,52.9,-1.3,1978,DE
936,Delaware,53.8,-0.4,1979,DE
937,Delaware,54.1,-0.1,1980,DE
938,Delaware,53.6,-0.6,1981,DE
939,Delaware,54.0,-0.2,1982,DE
940,Delaware,54.9,0.7,1983,DE
941,Delaware,54.7,0.5,1984,DE
942,Delaware,55.3,1.1,1985,DE
943,Delaware,55.1,0.9,1986,DE
944,Delaware,54.9,0.7,1987,DE
945,Delaware,54.1,-0.1,1988,DE
946,Delaware,54.2,0.0,1989,DE
947,Delaware,57.2,3.0,1990,DE
948,Delaware,56.9,2.7,1991,DE
949,Delaware,53.9,-0.3,1992,DE
950,Delaware,54.8,0.6,1993,DE
951,Delaware,55.0,0.8,1994,DE
952,Delaware,55.1,0.9,1995,DE
953,Delaware,54.0,-0.2,1996,DE
954,Delaware,54.8,0.6,1997,DE
955,Delaware,57.4,3.2,1998,DE
956,Delaware,56.5,2.3,1999,DE
957,Delaware,54.7,0.5,2000,DE
958,Delaware,56.1,1.9,2001,DE
959,Delaware,57.2,3.0,2002,DE
960,Delaware,54.6,0.4,2003,DE
961,Delaware,55.8,1.6,2004,DE
962,Delaware,55.7,1.5,2005,DE
963,Delaware,57.3,3.1,2006,DE
964,Delaware,56.3,2.1,2007,DE
965,Delaware,56.3,2.1,2008,DE
966,Delaware,55.4,1.2,2009,DE
967,Delaware,56.7,2.5,2010,DE
968,Delaware,57.4,3.2,2011,DE
969,Delaware,58.5,4.3,2012,DE
970,Delaware,55.8,1.6,2013,DE
971,Delaware,54.7,0.5,2014,DE
972,Delaware,56.4,2.2,2015,DE
973,Delaware,57.4,3.2,2016,DE
974,Delaware,57.6,3.4,2017,DE
975,Delaware,57.1,2.9,2018,DE
976,Delaware,57.5,3.3,2019,DE
977,Delaware,58.0,3.8,2020,DE
978,Delaware,57.4,3.2,2021,DE
979,Florida,69.9,-0.2,1896,FL
980,Florida,70.4,0.3,1897,FL
981,Florida,70.1,0.0,1898,FL
982,Florida,70.4,0.3,1899,FL
983,Florida,69.9,-0.2,1900,FL
984,Florida,68.0,-2.1,1901,FL
985,Florida,69.9,-0.2,1902,FL
986,Florida,69.0,-1.1,1903,FL
987,Florida,69.3,-0.8,1904,FL
988,Florida,70.0,-0.1,1905,FL
989,Florida,69.6,-0.5,1906,FL
990,Florida,70.5,0.4,1907,FL
991,Florida,70.3,0.2,1908,FL
992,Florida,70.2,0.1,1909,FL
993,Florida,68.2,-1.9,1910,FL
994,Florida,71.3,1.2,1911,FL
995,Florida,70.0,-0.1,1912,FL
996,Florida,70.0,-0.1,1913,FL
997,Florida,69.1,-1.0,1914,FL
998,Florida,69.1,-1.0,1915,FL
999,Florida,69.6,-0.5,1916,FL
1000,Florida,68.8,-1.3,1917,FL
1001,Florida,69.8,-0.3,1918,FL
1002,Florida,70.4,0.3,1919,FL
1003,Florida,68.9,-1.2,1920,FL
1004,Florida,71.0,0.9,1921,FL
1005,Florida,71.0,0.9,1922,FL
1006,Florida,70.1,0.0,1923,FL
1007,Florida,69.4,-0.7,1924,FL
1008,Florida,70.4,0.3,1925,FL
1009,Florida,69.3,-0.8,1926,FL
1010,Florida,71.1,1.0,1927,FL
1011,Florida,69.2,-0.9,1928,FL
1012,Florida,70.7,0.6,1929,FL
1013,Florida,69.2,-0.9,1930,FL
1014,Florida,69.9,-0.2,1931,FL
1015,Florida,71.0,0.9,1932,FL
1016,Florida,70.9,0.8,1933,FL
1017,Florida,69.8,-0.3,1934,FL
1018,Florida,69.8,-0.3,1935,FL
1019,Florida,70.1,0.0,1936,FL
1020,Florida,69.8,-0.3,1937,FL
1021,Florida,70.2,0.1,1938,FL
1022,Florida,70.6,0.5,1939,FL
1023,Florida,68.2,-1.9,1940,FL
1024,Florida,69.8,-0.3,1941,FL
1025,Florida,69.4,-0.7,1942,FL
1026,Florida,69.5,-0.6,1943,FL
1027,Florida,70.2,0.1,1944,FL
1028,Florida,70.7,0.6,1945,FL
1029,Florida,71.2,1.1,1946,FL
1030,Florida,70.3,0.2,1947,FL
1031,Florida,71.6,1.5,1948,FL
1032,Florida,71.6,1.5,1949,FL
1033,Florida,70.3,0.2,1950,FL
1034,Florida,70.4,0.3,1951,FL
1035,Florida,70.3,0.2,1952,FL
1036,Florida,70.8,0.7,1953,FL
1037,Florida,70.1,0.0,1954,FL
1038,Florida,70.2,0.1,1955,FL
1039,Florida,69.9,-0.2,1956,FL
1040,Florida,71.0,0.9,1957,FL
1041,Florida,69.0,-1.1,1958,FL
1042,Florida,70.6,0.5,1959,FL
1043,Florida,69.3,-0.8,1960,FL
1044,Florida,70.0,-0.1,1961,FL
1045,Florida,69.8,-0.3,1962,FL
1046,Florida,69.2,-0.9,1963,FL
1047,Florida,70.0,-0.1,1964,FL
1048,Florida,70.2,0.1,1965,FL
1049,Florida,69.0,-1.1,1966,FL
1050,Florida,70.2,0.1,1967,FL
1051,Florida,68.6,-1.5,1968,FL
1052,Florida,69.0,-1.1,1969,FL
1053,Florida,69.4,-0.7,1970,FL
1054,Florida,70.4,0.3,1971,FL
1055,Florida,70.9,0.8,1972,FL
1056,Florida,70.3,0.2,1973,FL
1057,Florida,70.9,0.8,1974,FL
1058,Florida,71.2,1.1,1975,FL
1059,Florida,69.0,-1.1,1976,FL
1060,Florida,69.4,-0.7,1977,FL
1061,Florida,69.7,-0.4,1978,FL
1062,Florida,69.9,-0.2,1979,FL
1063,Florida,69.9,-0.2,1980,FL
1064,Florida,69.3,-0.8,1981,FL
1065,Florida,71.5,1.4,1982,FL
1066,Florida,69.3,-0.8,1983,FL
1067,Florida,70.0,-0.1,1984,FL
1068,Florida,70.8,0.7,1985,FL
1069,Florida,71.5,1.4,1986,FL
1070,Florida,70.2,0.1,1987,FL
1071,Florida,69.7,-0.4,1988,FL
1072,Florida,71.0,0.9,1989,FL
1073,Florida,72.5,2.4,1990,FL
1074,Florida,71.8,1.7,1991,FL
1075,Florida,70.3,0.2,1992,FL
1076,Florida,70.3,0.2,1993,FL
1077,Florida,71.6,1.5,1994,FL
1078,Florida,70.8,0.7,1995,FL
1079,Florida,69.9,-0.2,1996,FL
1080,Florida,71.1,1.0,1997,FL
1081,Florida,72.5,2.4,1998,FL
1082,Florida,71.2,1.1,1999,FL
1083,Florida,70.6,0.5,2000,FL
1084,Florida,70.9,0.8,2001,FL
1085,Florida,71.3,1.2,2002,FL
1086,Florida,70.9,0.8,2003,FL
1087,Florida,70.8,0.7,2004,FL
1088,Florida,70.8,0.7,2005,FL
1089,Florida,71.4,1.3,2006,FL
1090,Florida,71.8,1.7,2007,FL
1091,Florida,70.8,0.7,2008,FL
1092,Florida,71.2,1.1,2009,FL
1093,Florida,69.2,-0.9,2010,FL
1094,Florida,71.7,1.6,2011,FL
1095,Florida,71.9,1.8,2012,FL
1096,Florida,71.7,1.6,2013,FL
1097,Florida,70.6,0.5,2014,FL
1098,Florida,73.4,3.3,2015,FL
1099,Florida,72.5,2.4,2016,FL
1100,Florida,72.8,2.7,2017,FL
1101,Florida,72.3,2.2,2018,FL
1102,Florida,73.2,3.1,2019,FL
1103,Florida,73.2,3.1,2020,FL
1104,Florida,72.2,2.1,2021,FL
1105,Georgia,64.4,1.0,1896,GA
1106,Georgia,64.2,0.8,1897,GA
1107,Georgia,63.6,0.2,1898,GA
1108,Georgia,63.6,0.2,1899,GA
1109,Georgia,63.7,0.3,1900,GA
1110,Georgia,61.4,-2.0,1901,GA
1111,Georgia,63.3,-0.1,1902,GA
1112,Georgia,62.4,-1.0,1903,GA
1113,Georgia,62.4,-1.0,1904,GA
1114,Georgia,63.0,-0.4,1905,GA
1115,Georgia,63.3,-0.1,1906,GA
1116,Georgia,64.0,0.6,1907,GA
1117,Georgia,64.1,0.7,1908,GA
1118,Georgia,63.6,0.2,1909,GA
1119,Georgia,62.4,-1.0,1910,GA
1120,Georgia,65.0,1.6,1911,GA
1121,Georgia,62.5,-0.9,1912,GA
1122,Georgia,63.7,0.3,1913,GA
1123,Georgia,62.8,-0.6,1914,GA
1124,Georgia,63.3,-0.1,1915,GA
1125,Georgia,63.6,0.2,1916,GA
1126,Georgia,62.0,-1.4,1917,GA
1127,Georgia,63.6,0.2,1918,GA
1128,Georgia,64.4,1.0,1919,GA
1129,Georgia,62.4,-1.0,1920,GA
1130,Georgia,65.4,2.0,1921,GA
1131,Georgia,65.0,1.6,1922,GA
1132,Georgia,63.8,0.4,1923,GA
1133,Georgia,62.3,-1.1,1924,GA
1134,Georgia,65.0,1.6,1925,GA
1135,Georgia,63.0,-0.4,1926,GA
1136,Georgia,65.3,1.9,1927,GA
1137,Georgia,62.7,-0.7,1928,GA
1138,Georgia,63.7,0.3,1929,GA
1139,Georgia,62.9,-0.5,1930,GA
1140,Georgia,64.3,0.9,1931,GA
1141,Georgia,64.6,1.2,1932,GA
1142,Georgia,65.0,1.6,1933,GA
1143,Georgia,63.5,0.1,1934,GA
1144,Georgia,63.7,0.3,1935,GA
1145,Georgia,63.8,0.4,1936,GA
1146,Georgia,63.2,-0.2,1937,GA
1147,Georgia,64.3,0.9,1938,GA
1148,Georgia,64.3,0.9,1939,GA
1149,Georgia,61.5,-1.9,1940,GA
1150,Georgia,63.8,0.4,1941,GA
1151,Georgia,62.9,-0.5,1942,GA
1152,Georgia,63.2,-0.2,1943,GA
1153,Georgia,63.4,0.0,1944,GA
1154,Georgia,63.9,0.5,1945,GA
1155,Georgia,64.3,0.9,1946,GA
1156,Georgia,62.7,-0.7,1947,GA
1157,Georgia,63.8,0.4,1948,GA
1158,Georgia,64.4,1.0,1949,GA
1159,Georgia,63.3,-0.1,1950,GA
1160,Georgia,63.7,0.3,1951,GA
1161,Georgia,63.8,0.4,1952,GA
1162,Georgia,63.9,0.5,1953,GA
1163,Georgia,64.1,0.7,1954,GA
1164,Georgia,63.5,0.1,1955,GA
1165,Georgia,63.8,0.4,1956,GA
1166,Georgia,64.1,0.7,1957,GA
1167,Georgia,61.8,-1.6,1958,GA
1168,Georgia,63.5,0.1,1959,GA
1169,Georgia,62.0,-1.4,1960,GA
1170,Georgia,62.6,-0.8,1961,GA
1171,Georgia,63.1,-0.3,1962,GA
1172,Georgia,61.9,-1.5,1963,GA
1173,Georgia,62.6,-0.8,1964,GA
1174,Georgia,63.1,-0.3,1965,GA
1175,Georgia,61.7,-1.7,1966,GA
1176,Georgia,62.4,-1.0,1967,GA
1177,Georgia,61.6,-1.8,1968,GA
1178,Georgia,61.7,-1.7,1969,GA
1179,Georgia,62.8,-0.6,1970,GA
1180,Georgia,63.3,-0.1,1971,GA
1181,Georgia,63.5,0.1,1972,GA
1182,Georgia,63.4,0.0,1973,GA
1183,Georgia,63.8,0.4,1974,GA
1184,Georgia,63.7,0.3,1975,GA
1185,Georgia,61.5,-1.9,1976,GA
1186,Georgia,62.8,-0.6,1977,GA
1187,Georgia,62.6,-0.8,1978,GA
1188,Georgia,62.3,-1.1,1979,GA
1189,Georgia,63.0,-0.4,1980,GA
1190,Georgia,62.4,-1.0,1981,GA
1191,Georgia,63.9,0.5,1982,GA
1192,Georgia,61.9,-1.5,1983,GA
1193,Georgia,63.3,-0.1,1984,GA
1194,Georgia,63.8,0.4,1985,GA
1195,Georgia,65.0,1.6,1986,GA
1196,Georgia,63.3,-0.1,1987,GA
1197,Georgia,62.4,-1.0,1988,GA
1198,Georgia,63.2,-0.2,1989,GA
1199,Georgia,65.7,2.3,1990,GA
1200,Georgia,64.5,1.1,1991,GA
1201,Georgia,62.7,-0.7,1992,GA
1202,Georgia,63.2,-0.2,1993,GA
1203,Georgia,63.6,0.2,1994,GA
1204,Georgia,63.5,0.1,1995,GA
1205,Georgia,62.6,-0.8,1996,GA
1206,Georgia,63.2,-0.2,1997,GA
1207,Georgia,65.7,2.3,1998,GA
1208,Georgia,64.5,1.1,1999,GA
1209,Georgia,63.3,-0.1,2000,GA
1210,Georgia,63.9,0.5,2001,GA
1211,Georgia,64.4,1.0,2002,GA
1212,Georgia,63.3,-0.1,2003,GA
1213,Georgia,64.0,0.6,2004,GA
1214,Georgia,63.8,0.4,2005,GA
1215,Georgia,64.5,1.1,2006,GA
1216,Georgia,64.8,1.4,2007,GA
1217,Georgia,63.5,0.1,2008,GA
1218,Georgia,63.4,0.0,2009,GA
1219,Georgia,63.0,-0.4,2010,GA
1220,Georgia,64.6,1.2,2011,GA
1221,Georgia,65.5,2.1,2012,GA
1222,Georgia,63.4,0.0,2013,GA
1223,Georgia,63.0,-0.4,2014,GA
1224,Georgia,65.3,1.9,2015,GA
1225,Georgia,65.8,2.4,2016,GA
1226,Georgia,65.8,2.4,2017,GA
1227,Georgia,65.1,1.7,2018,GA
1228,Georgia,66.2,2.8,2019,GA
1229,Georgia,65.6,2.2,2020,GA
1230,Georgia,64.6,1.2,2021,GA
1231,Idaho,42.8,0.2,1896,ID
1232,Idaho,42.6,0.0,1897,ID
1233,Idaho,41.7,-0.9,1898,ID
1234,Idaho,41.5,-1.1,1899,ID
1235,Idaho,44.0,1.4,1900,ID
1236,Idaho,43.2,0.6,1901,ID
1237,Idaho,41.9,-0.7,1902,ID
1238,Idaho,41.1,-1.5,1903,ID
1239,Idaho,43.2,0.6,1904,ID
1240,Idaho,42.2,-0.4,1905,ID
1241,Idaho,43.0,0.4,1906,ID
1242,Idaho,42.7,0.1,1907,ID
1243,Idaho,42.0,-0.6,1908,ID
1244,Idaho,42.1,-0.5,1909,ID
1245,Idaho,43.4,0.8,1910,ID
1246,Idaho,40.8,-1.8,1911,ID
1247,Idaho,41.0,-1.6,1912,ID
1248,Idaho,41.0,-1.6,1913,ID
1249,Idaho,42.8,0.2,1914,ID
1250,Idaho,43.1,0.5,1915,ID
1251,Idaho,40.2,-2.4,1916,ID
1252,Idaho,41.5,-1.1,1917,ID
1253,Idaho,43.1,0.5,1918,ID
1254,Idaho,41.9,-0.7,1919,ID
1255,Idaho,41.8,-0.8,1920,ID
1256,Idaho,43.2,0.6,1921,ID
1257,Idaho,40.8,-1.8,1922,ID
1258,Idaho,41.9,-0.7,1923,ID
1259,Idaho,41.8,-0.8,1924,ID
1260,Idaho,44.1,1.5,1925,ID
1261,Idaho,44.2,1.6,1926,ID
1262,Idaho,42.2,-0.4,1927,ID
1263,Idaho,42.3,-0.3,1928,ID
1264,Idaho,40.8,-1.8,1929,ID
1265,Idaho,41.6,-1.0,1930,ID
1266,Idaho,42.6,0.0,1931,ID
1267,Idaho,40.9,-1.7,1932,ID
1268,Idaho,42.5,-0.1,1933,ID
1269,Idaho,46.9,4.3,1934,ID
1270,Idaho,41.8,-0.8,1935,ID
1271,Idaho,42.9,0.3,1936,ID
1272,Idaho,42.0,-0.6,1937,ID
1273,Idaho,43.4,0.8,1938,ID
1274,Idaho,44.1,1.5,1939,ID
1275,Idaho,44.9,2.3,1940,ID
1276,Idaho,43.6,1.0,1941,ID
1277,Idaho,41.6,-1.0,1942,ID
1278,Idaho,42.6,0.0,1943,ID
1279,Idaho,41.7,-0.9,1944,ID
1280,Idaho,42.4,-0.2,1945,ID
1281,Idaho,42.8,0.2,1946,ID
1282,Idaho,43.2,0.6,1947,ID
1283,Idaho,41.4,-1.2,1948,ID
1284,Idaho,41.7,-0.9,1949,ID
1285,Idaho,42.3,-0.3,1950,ID
1286,Idaho,41.4,-1.2,1951,ID
1287,Idaho,41.8,-0.8,1952,ID
1288,Idaho,44.2,1.6,1953,ID
1289,Idaho,43.2,0.6,1954,ID
1290,Idaho,40.3,-2.3,1955,ID
1291,Idaho,42.0,-0.6,1956,ID
1292,Idaho,42.1,-0.5,1957,ID
1293,Idaho,44.5,1.9,1958,ID
1294,Idaho,42.6,0.0,1959,ID
1295,Idaho,42.3,-0.3,1960,ID
