year,code,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,dwv-b_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,iapv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,state
2014,TN,3.483333333333333,0.022222222222222223,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.33048780487804874,3.2617073170731703,Tennessee
2015,TN,3.3113333333333332,0.06333333333333332,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2,0.8,0.2,0.13333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.022222222222222223,3.483333333333333,Tennessee
2016,TN,2.6342857142857143,0.014285714285714285,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2857142857142857,0.9523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,1.0,0.42857142857142855,0.0,0.06333333333333332,3.3113333333333332,Tennessee
2017,TN,3.0141666666666667,0.125,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4583333333333333,0.875,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.5,0.4166666666666667,0.0,0.014285714285714285,2.6342857142857143,Tennessee
2018,TN,2.174545454545455,0.1409090909090909,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.18181818181818182,1.0,0.18181818181818182,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.125,3.0141666666666667,Tennessee
2019,TN,2.0094736842105263,0.15263157894736842,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7619047619047619,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.6666666666666666,0.2857142857142857,0.0,0.1409090909090909,2.174545454545455,Tennessee
2010,TX,3.293636363636364,0.009090909090909092,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9545454545454546,0.13636363636363635,0.09090909090909091,0.0,0.22727272727272727,1.0,0.0,0.0,0.21742805544806532,2.3348343275356616,Texas
2011,TX,1.6783333333333335,0.18583333333333332,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.2916666666666667,1.0,0.0,0.0,0.009090909090909092,3.293636363636364,Texas
2012,TX,4.492857142857143,0.325,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07142857142857142,1.0,0.07142857142857142,0.0,0.0,0.6428571428571429,1.0,0.0,0.0,0.18583333333333332,1.6783333333333335,Texas
2013,TX,2.910625,0.3921875,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.71875,0.0625,0.1875,0.0,0.25,1.0,0.03125,0.0,0.325,4.492857142857143,Texas
2014,TX,2.478888888888889,0.07222222222222223,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.7222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.2777777777777778,1.0,0.2222222222222222,0.0,0.3921875,2.910625,Texas
2015,TX,1.7677272727272728,0.23636363636363636,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09090909090909091,0.8636363636363636,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,1.0,0.45454545454545453,0.0,0.07222222222222223,2.478888888888889,Texas
2016,TX,2.3991304347826086,0.23695652173913045,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08695652173913043,0.8695652173913043,0.30434782608695654,0.043478260869565216,0.0,0.2608695652173913,0.9130434782608695,0.5652173913043478,0.0,0.23636363636363636,1.7677272727272728,Texas
2017,TX,1.9742307692307692,0.2288461538461538,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.23076923076923078,0.8076923076923077,0.11538461538461539,0.0,0.0,0.38461538461538464,0.7307692307692307,0.5769230769230769,0.0,0.23695652173913045,2.3991304347826086,Texas
2018,TX,1.1690625,0.121875,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03125,0.53125,0.15625,0.03125,0.0,0.09375,0.78125,0.46875,0.0,0.2288461538461538,1.9742307692307692,Texas
2019,TX,1.1879166666666667,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.041666666666666664,0.5833333333333334,0.20833333333333334,0.0,0.0,0.041666666666666664,0.7083333333333334,0.3333333333333333,0.0,0.121875,1.1690625,Texas
2020,TX,2.330769230769231,0.25,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.05263157894736842,0.8421052631578947,0.2631578947368421,0.0,0.0,0.15789473684210525,1.0,0.42105263157894735,0.0,0.3333333333333333,1.1879166666666667,Texas
2011,UT,5.732,0.168,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04,0.32,0.04,0.0,0.0,0.04,1.0,0.0,0.0,0.22666309523809525,3.6507667582417582,Utah
2012,UT,8.35,0.31875,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.168,5.732,Utah
2013,UT,3.8285714285714287,0.3357142857142857,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08571428571428572,0.4,0.05714285714285714,0.08571428571428572,0.0,0.05714285714285714,1.0,0.02857142857142857,0.0,0.31875,8.35,Utah
2014,UT,3.7800000000000002,0.38749999999999996,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3076923076923077,0.9230769230769231,0.0,0.0,0.0,0.07692307692307693,1.0,0.23076923076923078,0.0,0.3357142857142857,3.8285714285714287,Utah
2015,UT,2.3666666666666667,0.1125,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.20833333333333334,0.7083333333333334,0.375,0.25,0.0,0.041666666666666664,1.0,0.5,0.0,0.38749999999999996,3.7800000000000002,Utah
2016,UT,2.4734615384615384,0.14038461538461539,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.11538461538461539,0.7692307692307693,0.38461538461538464,0.15384615384615385,0.0,0.11538461538461539,0.07692307692307693,0.4230769230769231,0.0,0.1125,2.3666666666666667,Utah
2017,UT,1.8945833333333333,0.46249999999999997,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.125,0.4166666666666667,0.3333333333333333,0.041666666666666664,0.0,0.16666666666666666,0.7916666666666666,0.5416666666666666,0.0,0.14038461538461539,2.4734615384615384,Utah
2018,UT,3.082051282051282,0.11794871794871796,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.10256410256410256,0.48717948717948717,0.38461538461538464,0.05128205128205128,0.0,0.05128205128205128,0.9230769230769231,0.38461538461538464,0.0,0.46249999999999997,1.8945833333333333,Utah
2019,UT,1.7363333333333335,0.08,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.3,0.36666666666666664,0.0,0.0,0.13333333333333333,0.9666666666666667,0.4,0.0,0.11794871794871796,3.082051282051282,Utah
2020,UT,3.2640000000000002,0.14333333333333334,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.06666666666666667,0.6,0.26666666666666666,0.0,0.0,0.06666666666666667,0.9333333333333333,0.4666666666666667,0.0,0.08,1.7363333333333335,Utah
2011,VA,11.29375,0.13124999999999998,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.3125,1.0,0.0,0.0,0.2357072422517394,5.10366944971537,Virginia
2012,VA,5.56,0.484,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.04,1.0,0.04,0.0,0.0,0.28,1.0,0.0,0.0,0.13124999999999998,11.29375,Virginia
2013,VA,6.518000000000001,0.3,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.6,0.0,0.05,0.0,0.05,1.0,0.0,0.0,0.484,5.56,Virginia
2014,VA,5.60125,0.11666666666666665,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.9583333333333334,0.25,0.125,0.0,0.20833333333333334,1.0,0.2916666666666667,0.0,0.3,6.518000000000001,Virginia
2015,VA,5.2195833333333335,0.23750000000000002,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,1.0,0.25,0.0,0.11666666666666665,5.60125,Virginia
2016,VA,3.9388235294117644,0.023529411764705882,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.11764705882352941,0.9411764705882353,0.17647058823529413,0.11764705882352941,0.0,0.058823529411764705,0.0,0.17647058823529413,0.0,0.23750000000000002,5.2195833333333335,Virginia
2017,VA,3.4438709677419355,0.48870967741935484,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25806451612903225,0.9032258064516129,0.25806451612903225,0.12903225806451613,0.0,0.16129032258064516,0.3870967741935484,0.3548387096774194,0.0,0.023529411764705882,3.9388235294117644,Virginia
2018,VA,0.9491666666666667,0.19999999999999998,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.48870967741935484,3.4438709677419355,Virginia
2019,VA,4.964333333333333,0.30666666666666664,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16666666666666666,0.9666666666666667,0.2,0.0,0.0,0.06666666666666667,1.0,0.16666666666666666,0.0,0.19999999999999998,0.9491666666666667,Virginia
2020,VA,3.547916666666667,0.06875,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,0.9583333333333334,0.041666666666666664,0.0,0.30666666666666664,4.964333333333333,Virginia
2015,VT,3.643333333333333,0.17708333333333334,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25,0.875,0.08333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.2540719696969697,2.6769570707070707,Vermont
2016,VT,3.1487499999999997,0.1625,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.125,0.9583333333333334,0.25,0.041666666666666664,0.0,0.375,0.4583333333333333,0.2916666666666667,0.0,0.17708333333333334,3.643333333333333,Vermont
2017,VT,0.94625,0.5520833333333334,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5416666666666666,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664,0.5416666666666666,0.4166666666666667,0.0,0.1625,3.1487499999999997,Vermont
2018,VT,2.2108333333333334,0.30624999999999997,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.20833333333333334,0.6666666666666666,0.0,0.0,0.0,0.25,0.8333333333333334,0.16666666666666666,0.0,0.5520833333333334,0.94625,Vermont
2019,VT,2.3759090909090905,0.16818181818181818,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.09090909090909091,0.4090909090909091,0.09090909090909091,0.0,0.0,0.18181818181818182,0.8636363636363636,0.09090909090909091,0.0,0.30624999999999997,2.2108333333333334,Vermont
2020,VT,3.736666666666667,0.15833333333333335,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.75,0.125,0.0,0.0,0.4166666666666667,1.0,0.08333333333333333,0.0,0.16818181818181818,2.3759090909090905,Vermont
2010,WA,4.697500000000001,0.21000000000000002,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,0.25,0.0,0.0,0.125,1.0,0.0,0.0,0.9735270216782367,3.5244346039865224,Washington
2011,WA,2.1294117647058823,5.085294117647059,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47058823529411764,0.11764705882352941,0.11764705882352941,0.0,0.23529411764705882,1.0,0.0,0.0,0.21000000000000002,4.697500000000001,Washington
2016,WA,2.3531999999999997,0.406,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2,0.92,0.2,0.08,0.0,0.12,1.0,0.48,0.0,0.9735270216782367,3.5244346039865224,Washington
2017,WA,4.86304347826087,0.0782608695652174,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2608695652173913,0.782608695652174,0.043478260869565216,0.0,0.0,0.13043478260869565,0.9565217391304348,0.34782608695652173,0.0,0.406,2.3531999999999997,Washington
2018,WA,4.309285714285714,0.04285714285714286,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.0,0.0,0.21428571428571427,1.0,0.2857142857142857,0.0,0.0782608695652174,4.86304347826087,Washington
2019,WA,2.794166666666667,0.01875,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.125,0.5,0.2916666666666667,0.041666666666666664,0.0,0.0,0.9583333333333334,0.08333333333333333,0.041666666666666664,0.04285714285714286,4.309285714285714,Washington
2011,WI,6.9879999999999995,0.096,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84,0.04,0.0,0.0,0.24,1.0,0.0,0.0,0.1636637523688716,4.6750054005913055,Wisconsin
2012,WI,9.084615384615384,0.06538461538461539,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.15384615384615385,1.0,0.15384615384615385,0.07692307692307693,0.0,0.7692307692307693,1.0,0.0,0.0,0.096,6.9879999999999995,Wisconsin
2013,WI,4.743870967741936,0.19516129032258067,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.03225806451612903,0.7096774193548387,0.0967741935483871,0.06451612903225806,0.0,0.2903225806451613,1.0,0.12903225806451613,0.0,0.06538461538461539,9.084615384615384,Wisconsin
2015,WI,9.287391304347826,0.18043478260869567,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.17391304347826086,0.9130434782608695,0.34782608695652173,0.17391304347826086,0.0,0.34782608695652173,1.0,0.34782608695652173,0.0,0.1636637523688716,4.6750054005913055,Wisconsin
2016,WI,3.4941666666666666,0.07916666666666668,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9583333333333334,0.375,0.041666666666666664,0.0,0.375,0.7916666666666666,0.2916666666666667,0.0,0.18043478260869567,9.287391304347826,Wisconsin
2017,WI,2.463181818181818,0.1340909090909091,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.18181818181818182,0.8181818181818182,0.22727272727272727,0.045454545454545456,0.0,0.18181818181818182,0.9090909090909091,0.5454545454545454,0.0,0.07916666666666668,3.4941666666666666,Wisconsin
2018,WI,1.7279166666666665,0.23750000000000002,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,0.25,0.041666666666666664,0.0,0.125,0.9583333333333334,0.3333333333333333,0.0,0.1340909090909091,2.463181818181818,Wisconsin
2019,WI,1.5041666666666667,0.4395833333333334,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.041666666666666664,0.5416666666666666,0.3333333333333333,0.0,0.0,0.041666666666666664,0.9583333333333334,0.5833333333333334,0.0,0.23750000000000002,1.7279166666666665,Wisconsin
2020,WI,2.7817391304347825,0.04565217391304348,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08695652173913043,0.8260869565217391,0.4782608695652174,0.0,0.0,0.30434782608695654,1.0,0.391304347826087,0.0,0.4395833333333334,1.5041666666666667,Wisconsin
2011,WV,3.5639999999999996,0.09799999999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.84,0.16,0.0,0.0,0.0,1.0,0.0,0.0,0.12292592592592594,5.18219341563786,West Virginia
2012,WV,10.220833333333333,0.03958333333333334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.041666666666666664,1.0,0.20833333333333334,0.041666666666666664,0.0,0.375,1.0,0.0,0.0,0.09799999999999999,3.5639999999999996,West Virginia
2013,WV,10.228333333333333,0.1125,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,1.0,0.125,0.0,0.03958333333333334,10.220833333333333,West Virginia
2015,WV,4.557916666666666,0.01875,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.20833333333333334,0.9583333333333334,0.08333333333333333,0.0,0.0,0.08333333333333333,1.0,0.25,0.0,0.12292592592592594,5.18219341563786,West Virginia
2016,WV,4.315833333333333,0.043750000000000004,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.125,0.9166666666666666,0.0,0.0,0.0,0.2916666666666667,0.4166666666666667,0.16666666666666666,0.0,0.01875,4.557916666666666,West Virginia
2017,WV,5.09375,0.21666666666666667,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2916666666666667,0.875,0.08333333333333333,0.041666666666666664,0.0,0.125,0.5833333333333334,0.2916666666666667,0.0,0.043750000000000004,4.315833333333333,West Virginia
2018,WV,1.9475,0.11666666666666665,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.08333333333333333,0.0,0.0,0.041666666666666664,0.5,0.3333333333333333,0.0,0.21666666666666667,5.09375,West Virginia
2019,WV,4.464074074074074,0.3,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18518518518518517,0.7407407407407407,0.1111111111111111,0.0,0.0,0.037037037037037035,0.8518518518518519,0.25925925925925924,0.0,0.11666666666666665,1.9475,West Virginia
2020,WV,2.2475,0.16041666666666668,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08333333333333333,0.5416666666666666,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,0.375,0.0,0.3,4.464074074074074,West Virginia
